"GM18558","GM18960","GM19240","Judith","Leo","Maryke"
"ENSG00000213145",158,202,77,866,96,111
"ENSG00000101782",50,47,48,52,38,48
"ENSG00000170456",2,4,20,10,3,11
"ENSG00000177879",89,92,114,120,80,62
"ENSG00000052802",85,104,70,97,52,57
"ENSG00000127838",58,38,50,87,83,43
"ENSG00000116871",55,51,49,77,47,29
"ENSG00000101246",16,48,26,27,22,24
"ENSG00000134748",78,95,46,84,58,20
"ENSG00000139323",6,8,46,17,6,3
"ENSG00000082212",50,108,78,78,54,37
"ENSG00000142655",13,13,30,30,20,7
"ENSG00000161267",8,29,18,17,9,10
"ENSG00000165699",8,10,22,12,11,16
"ENSG00000114388",24,25,27,33,17,18
"ENSG00000177565",13,19,35,22,12,9
"ENSG00000164611",143,158,103,120,42,41
"ENSG00000145293",27,54,32,58,27,19
"ENSG00000182552",13,27,50,29,14,18
"ENSG00000086758",52,75,66,67,58,32
"ENSG00000183513",18,20,14,36,11,20
"ENSG00000003056",81,95,170,146,84,89
"ENSG00000152422",12,24,30,30,41,4
"ENSG00000027697",73,66,57,111,96,27
"ENSG00000162231",99,60,116,82,52,26
"ENSG00000111642",100,122,90,178,68,75
"ENSG00000176871",35,52,22,91,87,45
"ENSG00000169967",7,7,42,25,12,13
"ENSG00000078070",15,30,69,34,15,16
"ENSG00000091542",42,65,23,36,36,4
"ENSG00000111653",14,22,72,15,9,5
"ENSG00000105639",10,20,16,26,6,6
"ENSG00000105499",15,16,29,4,2,2
"ENSG00000104904",594,805,1120,706,609,238
"ENSG00000169435",16,4,42,10,18,16
"ENSG00000111142",75,122,85,121,64,52
"ENSG00000148484",51,100,65,81,76,66
"ENSG00000125703",12,19,36,26,15,35
"ENSG00000106635",45,38,56,37,34,6
"ENSG00000140961",4,2,15,22,11,2
"ENSG00000080815",27,29,32,51,42,13
"ENSG00000111666",29,21,37,123,36,16
"ENSG00000165660",19,22,31,46,15,12
"ENSG00000014216",71,143,79,159,85,47
"ENSG00000152683",11,10,15,11,11,19
"ENSG00000156521",3,21,10,11,2,5
"ENSG00000096872",13,23,12,33,12,21
"ENSG00000136810",811,1123,1006,1511,706,794
"ENSG00000088247",140,157,62,189,99,47
"ENSG00000104517",41,54,61,45,31,27
"ENSG00000092847",9,9,12,19,11,7
"ENSG00000156304",40,28,35,41,28,13
"ENSG00000076053",21,31,50,30,28,26
"ENSG00000010671",70,133,77,85,29,27
"ENSG00000109118",23,25,26,46,17,18
"ENSG00000104823",178,139,142,44,25,10
"ENSG00000135124",13,14,30,57,24,22
"ENSG00000170584",29,72,22,18,6,15
"ENSG00000197170",63,64,56,93,51,36
"ENSG00000104835",10,24,23,14,4,4
"ENSG00000171202",37,44,30,46,37,67
"ENSG00000144426",3,4,16,5,3,6
"ENSG00000183475",12,8,26,11,10,2
"ENSG00000187630",8,18,20,34,24,9
"ENSG00000167986",87,142,102,174,122,79
"ENSG00000155849",25,53,58,65,31,31
"ENSG00000013374",76,60,95,77,33,31
"ENSG00000116017",29,35,22,27,17,14
"ENSG00000119812",19,47,62,79,35,29
"ENSG00000100796",69,56,43,85,51,35
"ENSG00000147123",87,158,53,173,90,63
"ENSG00000112149",53,40,23,57,40,21
"ENSG00000095059",43,58,79,51,19,19
"ENSG00000173193",45,61,54,50,26,21
"ENSG00000104147",10,20,38,6,2,7
"ENSG00000186501",21,31,9,30,29,13
"ENSG00000102901",28,24,3,11,3,5
"ENSG00000151500",49,76,69,72,31,36
"ENSG00000165629",174,265,188,245,143,154
"ENSG00000266173",10,13,25,32,13,22
"ENSG00000124767",114,158,152,151,61,66
"ENSG00000140678",2,2,21,2,2,1
"ENSG00000126091",2,7,22,14,3,12
"ENSG00000136319",12,15,20,18,6,10
"ENSG00000174718",28,21,21,28,11,4
"ENSG00000078596",42,49,113,92,97,34
"ENSG00000161671",12,31,5,16,7,4
"ENSG00000134744",13,11,31,20,14,16
"ENSG00000073536",20,28,11,41,16,9
"ENSG00000085449",18,14,42,33,48,24
"ENSG00000119285",33,47,34,44,24,19
"ENSG00000005206",7,9,28,14,4,4
"ENSG00000114735",8,11,16,3,2,2
"ENSG00000159692",26,44,25,50,18,16
"ENSG00000038382",24,21,17,30,22,13
"ENSG00000135315",6,5,40,11,9,13
"ENSG00000135069",47,60,49,89,19,34
"ENSG00000164610",20,26,14,28,17,12
"ENSG00000075413",42,42,41,67,29,30
"ENSG00000134779",17,41,22,45,30,18
"ENSG00000115993",9,10,23,12,19,11
"ENSG00000129255",32,42,51,40,19,20
"ENSG00000039523",40,25,10,50,25,7
"ENSG00000109066",6,7,24,11,6,11
"ENSG00000125901",20,14,32,19,6,3
"ENSG00000123219",8,27,45,25,9,20
"ENSG00000161395",2,5,14,7,5,2
"ENSG00000055950",10,16,18,68,24,10
"ENSG00000136273",15,21,85,34,26,13
"ENSG00000115233",117,185,133,152,74,125
"ENSG00000100578",6,11,34,10,5,13
"ENSG00000134644",23,24,24,33,32,15
"ENSG00000134070",19,10,14,26,16,5
"ENSG00000180398",4,8,19,65,24,19
"ENSG00000075702",3,9,8,14,2,7
"ENSG00000114544",19,32,4,5,2,12
"ENSG00000047932",11,11,44,27,17,17
"ENSG00000120265",87,133,85,135,83,85
"ENSG00000198793",12,23,33,28,11,13
"ENSG00000138814",11,12,12,38,28,24
"ENSG00000128050",126,227,168,157,48,87
"ENSG00000108465",114,98,144,208,84,74
"ENSG00000114126",19,25,41,37,14,24
"ENSG00000119655",204,142,73,186,174,77
"ENSG00000125733",119,100,94,155,103,44
"ENSG00000068079",22,62,29,94,37,31
"ENSG00000102471",38,41,72,58,51,40
"ENSG00000135966",22,22,27,37,15,13
"ENSG00000130396",16,11,31,6,13,12
"ENSG00000135972",48,54,44,78,27,35
"ENSG00000139117",21,25,19,32,13,9
"ENSG00000105197",50,71,92,78,33,20
"ENSG00000164916",6,9,1,11,6,19
"ENSG00000186001",14,17,56,18,11,14
"ENSG00000256525",12,14,24,12,4,14
"ENSG00000018610",43,54,26,28,24,12
"ENSG00000171204",36,55,33,75,42,29
"ENSG00000132670",24,39,35,80,30,35
"ENSG00000105738",6,12,13,6,5,3
"ENSG00000120694",199,391,144,433,247,228
"ENSG00000198920",9,8,11,17,7,22
"ENSG00000064393",8,7,15,5,5,12
"ENSG00000132510",32,11,12,24,13,11
"ENSG00000158092",15,22,36,14,13,11
"ENSG00000110344",18,16,28,48,21,25
"ENSG00000164961",14,28,29,33,28,25
"ENSG00000163541",83,200,89,169,64,83
"ENSG00000168036",69,89,62,194,108,66
"ENSG00000156650",5,5,20,6,4,11
"ENSG00000112365",15,13,16,24,13,10
"ENSG00000196663",3,5,14,6,2,1
"ENSG00000141506",12,15,18,36,14,6
"ENSG00000135404",276,215,292,343,299,158
"ENSG00000120948",59,84,82,80,58,57
"ENSG00000170448",13,11,19,12,9,14
"ENSG00000070614",5,9,17,14,7,5
"ENSG00000185201",61,102,417,146,53,88
"ENSG00000118276",13,19,27,59,16,15
"ENSG00000158987",6,7,35,12,10,17
"ENSG00000109920",50,35,39,47,29,28
"ENSG00000132275",26,24,11,18,15,17
"ENSG00000168216",33,30,44,59,40,20
"ENSG00000110777",33,89,28,71,90,19
"ENSG00000116213",32,49,37,44,20,24
"ENSG00000111913",3,10,47,9,15,11
"ENSG00000140455",23,30,35,29,13,11
"ENSG00000146535",13,19,17,30,30,16
"ENSG00000167552",57,63,62,137,52,38
"ENSG00000066739",8,7,25,14,10,11
"ENSG00000114982",11,14,22,25,10,7
"ENSG00000104064",24,25,47,46,27,20
"ENSG00000096746",108,165,109,170,91,54
"ENSG00000159479",36,59,68,61,30,50
"ENSG00000144802",27,14,20,100,41,36
"ENSG00000196843",30,45,21,49,21,10
"ENSG00000101445",24,34,57,44,16,7
"ENSG00000116062",22,70,42,50,11,22
"ENSG00000111615",61,74,34,74,34,34
"ENSG00000166016",16,7,6,52,12,4
"ENSG00000183617",58,74,102,92,18,6
"ENSG00000172531",67,111,158,411,214,128
"ENSG00000154723",73,86,129,165,73,145
"ENSG00000185829",20,17,79,28,11,10
"ENSG00000114446",20,11,51,14,12,5
"ENSG00000112249",12,35,29,48,27,25
"ENSG00000124574",7,11,25,13,3,12
"ENSG00000023228",44,67,47,103,52,56
"ENSG00000131462",43,127,68,167,37,41
"ENSG00000118971",101,93,138,99,25,38
"ENSG00000097021",35,82,49,20,10,4
"ENSG00000075239",51,128,53,81,41,28
"ENSG00000109586",15,25,24,27,13,18
"ENSG00000155827",24,35,60,38,18,27
"ENSG00000109320",126,128,105,163,98,60
"ENSG00000227345",22,30,61,30,12,18
"ENSG00000213079",25,21,37,31,19,19
"ENSG00000113583",61,58,28,56,34,20
"ENSG00000171307",17,29,36,34,6,21
"ENSG00000174032",8,8,20,17,6,20
"ENSG00000144659",72,78,40,59,42,26
"ENSG00000005844",9,33,44,15,5,16
"ENSG00000049883",3,7,18,26,9,11
"ENSG00000198369",3,5,50,5,2,4
"ENSG00000126216",14,18,27,19,9,15
"ENSG00000131373",19,43,64,64,26,32
"ENSG00000158435",48,97,50,66,37,35
"ENSG00000198218",26,64,34,108,34,27
"ENSG00000125970",106,155,144,134,67,38
"ENSG00000175470",22,21,16,24,40,15
"ENSG00000068745",18,22,46,16,15,22
"ENSG00000110107",192,294,84,236,140,88
"ENSG00000110090",31,35,23,22,20,6
"ENSG00000141568",36,33,39,56,32,12
"ENSG00000105355",35,65,26,66,25,11
"ENSG00000232112",132,184,209,430,188,196
"ENSG00000146350",2,3,10,4,2,17
"ENSG00000127220",9,11,4,26,17,9
"ENSG00000149313",54,50,68,73,25,29
"ENSG00000255872",14,16,17,18,14,9
"ENSG00000096654",3,6,45,6,4,6
"ENSG00000167315",86,122,85,191,74,95
"ENSG00000158055",3,2,1,18,6,3
"ENSG00000197892",5,8,46,4,7,7
"ENSG00000138386",19,17,39,33,25,22
"ENSG00000005471",5,6,32,4,4,6
"ENSG00000143919",6,8,32,6,6,21
"ENSG00000185989",7,11,20,33,4,7
"ENSG00000169592",32,42,84,57,30,6
"ENSG00000154719",40,79,64,94,31,51
"ENSG00000119707",61,52,37,96,34,50
"ENSG00000250151",7,3,21,5,4,7
"ENSG00000100504",4,3,15,9,5,11
"ENSG00000186174",7,4,28,16,7,5
"ENSG00000137073",40,45,32,67,49,25
"ENSG00000137185",12,14,47,13,6,13
"ENSG00000137497",28,32,58,47,26,19
"ENSG00000166676",17,18,32,5,3,4
"ENSG00000124201",19,18,39,56,38,29
"ENSG00000155330",16,9,81,13,9,1
"ENSG00000101158",26,47,52,74,27,30
"ENSG00000111530",73,91,57,136,62,58
"ENSG00000120647",6,11,18,15,5,9
"ENSG00000148219",2,2,30,5,3,4
"ENSG00000101746",2,2,18,1,2,2
"ENSG00000109667",1,2,53,2,3,6
"ENSG00000168434",21,13,24,27,13,14
"ENSG00000204147",5,8,9,2,1,9
"ENSG00000101773",24,37,28,17,7,10
"ENSG00000134001",127,202,130,227,103,107
"ENSG00000173473",45,81,48,61,34,24
"ENSG00000131828",112,98,106,53,37,22
"ENSG00000103194",69,89,54,78,48,52
"ENSG00000109270",86,40,62,80,69,27
"ENSG00000134186",40,26,58,45,25,26
"ENSG00000158470",18,14,62,51,48,33
"ENSG00000183856",2,4,30,4,1,2
"ENSG00000131368",25,105,57,31,21,54
"ENSG00000172890",26,50,57,48,24,15
"ENSG00000037757",9,10,6,10,6,4
"ENSG00000103064",15,16,44,42,31,32
"ENSG00000166598",438,779,448,847,289,442
"ENSG00000105928",45,73,59,5,2,7
"ENSG00000108256",46,34,12,33,58,37
"ENSG00000100532",11,13,33,13,18,9
"ENSG00000090060",77,116,57,118,82,54
"ENSG00000101752",10,11,36,22,15,17
"ENSG00000187049",4,8,45,12,13,4
"ENSG00000101654",14,15,57,21,13,9
"ENSG00000157259",22,10,49,21,16,5
"ENSG00000136935",10,8,27,9,5,6
"ENSG00000198730",43,57,51,58,37,34
"ENSG00000179091",120,187,80,214,100,78
"ENSG00000165915",12,11,8,16,9,1
"ENSG00000136152",10,10,16,19,16,19
"ENSG00000136643",8,6,15,12,9,13
"ENSG00000075884",46,75,52,59,50,26
"ENSG00000148218",14,13,19,18,6,11
"ENSG00000128335",21,17,40,30,18,32
"ENSG00000084234",9,20,37,36,22,22
"ENSG00000170043",128,166,179,204,91,108
"ENSG00000140545",6,5,1,16,5,11
"ENSG00000116698",78,97,85,56,24,26
"ENSG00000123395",26,38,96,20,16,16
"ENSG00000138434",23,19,25,18,16,11
"ENSG00000171067",11,10,38,56,19,24
"ENSG00000007168",77,88,113,141,104,69
"ENSG00000132004",10,8,20,9,6,3
"ENSG00000172732",47,49,43,62,49,14
"ENSG00000134057",39,96,37,83,14,20
"ENSG00000129003",11,12,34,21,12,16
"ENSG00000136146",56,70,55,60,50,25
"ENSG00000126088",54,62,73,66,26,34
"ENSG00000139926",1,1,13,3,3,11
"ENSG00000064225",6,15,34,36,44,36
"ENSG00000178445",8,29,48,2,2,13
"ENSG00000176624",15,21,25,9,14,3
"ENSG00000099804",30,45,78,75,28,25
"ENSG00000114491",33,64,38,91,28,33
"ENSG00000013725",2,2,14,6,3,3
"ENSG00000129691",16,32,34,29,9,15
"ENSG00000117448",81,126,105,200,75,110
"ENSG00000025796",31,37,29,85,29,35
"ENSG00000166311",7,6,21,25,15,26
"ENSG00000122861",6,7,9,22,17,13
"ENSG00000163389",25,22,30,48,38,21
"ENSG00000122359",145,178,173,200,74,56
"ENSG00000183520",70,97,49,72,32,40
"ENSG00000183386",6,9,27,10,5,15
"ENSG00000166986",118,103,89,138,116,73
"ENSG00000062725",18,19,21,22,18,21
"ENSG00000168081",4,10,31,4,2,1
"ENSG00000135905",18,51,53,87,57,37
"ENSG00000128309",10,26,37,16,12,5
"ENSG00000047849",52,66,66,105,68,45
"ENSG00000196968",4,11,19,9,5,1
"ENSG00000074319",62,113,99,90,53,60
"ENSG00000259784",6,12,7,13,6,2
"ENSG00000102893",18,31,42,34,21,16
"ENSG00000115942",13,23,25,20,6,14
"ENSG00000121892",35,47,43,104,43,32
"ENSG00000112511",43,24,39,36,32,18
"ENSG00000163170",15,24,179,60,18,22
"ENSG00000139517",5,6,12,4,4,13
"ENSG00000146433",10,6,13,13,14,20
"ENSG00000166908",16,19,30,49,31,17
"ENSG00000151287",13,23,21,24,4,7
"ENSG00000115486",5,4,20,9,3,5
"ENSG00000104133",8,15,28,27,12,17
"ENSG00000111962",5,10,42,20,19,18
"ENSG00000070961",16,34,33,90,48,49
"ENSG00000119844",89,55,37,73,65,40
"ENSG00000176340",88,289,147,373,110,97
"ENSG00000133612",31,27,26,44,10,10
"ENSG00000167323",24,30,46,62,33,25
"ENSG00000182158",5,11,21,27,17,13
"ENSG00000167136",8,10,12,46,13,13
"ENSG00000011478",8,23,27,17,7,9
"ENSG00000122034",78,167,127,161,83,58
"ENSG00000100297",46,159,41,128,16,22
"ENSG00000160285",42,34,37,53,35,16
"ENSG00000100711",14,17,8,36,19,2
"ENSG00000197535",15,14,40,6,4,16
"ENSG00000115685",66,134,171,89,36,51
"ENSG00000119684",10,12,32,15,6,11
"ENSG00000123843",10,2,18,2,7,3
"ENSG00000184792",2,1,34,4,1,6
"ENSG00000012983",31,19,35,35,33,12
"ENSG00000144909",15,13,31,16,9,10
"ENSG00000196954",51,56,61,170,102,77
"ENSG00000078403",16,14,40,24,22,13
"ENSG00000185019",20,10,21,10,11,5
"ENSG00000125826",24,40,32,43,26,15
"ENSG00000164574",17,19,18,21,13,9
"ENSG00000138246",12,22,26,33,17,15
"ENSG00000169251",55,68,52,96,60,34
"ENSG00000196388",2,2,19,6,3,9
"ENSG00000077549",224,373,411,352,212,177
"ENSG00000135776",8,20,49,12,3,21
"ENSG00000115761",36,39,38,58,34,24
"ENSG00000166224",8,9,22,25,13,12
"ENSG00000145734",9,7,34,15,15,18
"ENSG00000137106",169,221,102,199,50,98
"ENSG00000176853",30,30,28,67,30,18
"ENSG00000136536",33,43,27,47,35,41
"ENSG00000048405",21,18,18,29,14,15
"ENSG00000078687",3,4,27,5,3,6
"ENSG00000268643",17,22,17,115,63,35
"ENSG00000172053",134,186,97,111,69,49
"ENSG00000196072",70,46,98,100,66,43
"ENSG00000119414",46,96,55,107,61,64
"ENSG00000115415",73,177,158,173,32,80
"ENSG00000173674",71,121,82,237,58,122
"ENSG00000004779",125,124,30,128,91,99
"ENSG00000106144",13,23,17,27,14,5
"ENSG00000184867",10,5,18,7,5,9
"ENSG00000166595",125,100,78,131,81,63
"ENSG00000092148",26,29,49,44,32,21
"ENSG00000198961",35,44,27,85,45,33
"ENSG00000182551",19,38,30,6,3,5
"ENSG00000152219",36,68,46,59,33,15
"ENSG00000152894",10,3,16,3,6,10
"ENSG00000092208",12,19,26,27,11,13
"ENSG00000221968",43,13,25,48,14,5
"ENSG00000184281",24,24,15,34,15,12
"ENSG00000140740",255,366,174,347,169,158
"ENSG00000022277",79,146,90,98,99,41
"ENSG00000126759",10,15,20,31,7,4
"ENSG00000110848",76,51,120,43,38,17
"ENSG00000177082",12,14,8,24,13,13
"ENSG00000225830",3,4,6,12,6,10
"ENSG00000160298",2,6,10,4,2,4
"ENSG00000126883",21,24,44,29,16,13
"ENSG00000064932",20,21,15,18,12,4
"ENSG00000124702",70,96,68,136,92,38
"ENSG00000089737",137,114,151,107,69,56
"ENSG00000136478",7,6,19,14,7,6
"ENSG00000023445",205,235,114,193,68,177
"ENSG00000171735",24,21,26,14,10,9
"ENSG00000114026",15,26,49,27,5,12
"ENSG00000130826",104,159,88,233,84,82
"ENSG00000163687",31,21,15,34,49,4
"ENSG00000109381",11,11,23,22,11,5
"ENSG00000160410",46,73,45,115,41,15
"ENSG00000145604",11,23,11,19,11,21
"ENSG00000171723",24,38,39,64,22,18
"ENSG00000112855",28,32,32,27,16,17
"ENSG00000164105",36,56,29,130,12,32
"ENSG00000198286",17,21,23,22,11,7
"ENSG00000136840",7,14,10,38,17,21
"ENSG00000162889",80,74,78,166,97,69
"ENSG00000100142",45,93,46,76,29,27
"ENSG00000140395",30,55,80,52,34,30
"ENSG00000128607",14,6,16,26,7,14
"ENSG00000005020",27,27,32,75,49,31
"ENSG00000162772",27,28,1,37,14,27
"ENSG00000163946",19,29,19,30,19,24
"ENSG00000136444",10,11,17,30,9,7
"ENSG00000173889",6,7,27,10,5,7
"ENSG00000071655",19,39,4,18,18,12
"ENSG00000121851",13,26,16,37,12,45
"ENSG00000103811",277,431,432,144,109,169
"ENSG00000159658",30,32,32,61,37,49
"ENSG00000111670",26,24,37,32,34,37
"ENSG00000167081",34,32,26,38,9,22
"ENSG00000109519",103,97,62,184,58,63
"ENSG00000070882",17,19,29,61,44,31
"ENSG00000065615",30,42,26,35,17,22
"ENSG00000136938",178,245,187,308,198,167
"ENSG00000083097",6,6,18,10,5,9
"ENSG00000128915",11,16,17,21,13,37
"ENSG00000143554",11,7,4,7,1,3
"ENSG00000129636",20,29,69,80,42,56
"ENSG00000102974",23,37,28,34,17,21
"ENSG00000157017",4,2,11,4,4,6
"ENSG00000120725",10,23,24,34,13,19
"ENSG00000136628",75,111,90,100,78,66
"ENSG00000062598",24,35,42,43,26,28
"ENSG00000111358",15,31,28,40,25,17
"ENSG00000160404",4,7,39,11,3,2
"ENSG00000100485",17,15,36,24,21,12
"ENSG00000044446",7,7,39,11,7,10
"ENSG00000187778",47,65,42,102,40,27
"ENSG00000119599",14,13,44,15,12,12
"ENSG00000077458",20,20,10,29,16,18
"ENSG00000093167",15,20,27,72,31,46
"ENSG00000184588",17,20,40,54,25,20
"ENSG00000157870",26,26,8,19,15,1
"ENSG00000221829",6,16,26,12,3,5
"ENSG00000105619",34,26,60,31,12,5
"ENSG00000122705",38,51,45,215,76,80
"ENSG00000125629",21,18,38,21,15,49
"ENSG00000105063",70,120,68,110,56,21
"ENSG00000108175",19,20,39,26,6,6
"ENSG00000105193",926,1275,1008,1154,795,672
"ENSG00000142330",6,9,6,15,6,3
"ENSG00000060491",54,27,33,31,14,17
"ENSG00000132256",71,92,100,103,44,34
"ENSG00000196352",115,82,67,41,47,29
"ENSG00000113328",103,105,83,124,65,100
"ENSG00000241945",28,35,18,47,20,15
"ENSG00000163539",9,11,25,18,11,12
"ENSG00000077235",18,25,34,28,15,12
"ENSG00000141524",33,52,23,34,19,9
"ENSG00000138758",60,87,39,79,63,77
"ENSG00000075336",25,45,27,32,20,30
"ENSG00000172936",18,18,34,20,19,11
"ENSG00000204262",2,2,17,6,11,3
"ENSG00000168758",46,34,15,32,7,1
"ENSG00000235173",22,32,2,32,6,4
"ENSG00000148843",34,46,63,53,29,21
"ENSG00000110330",43,74,67,97,54,51
"ENSG00000155304",23,19,94,19,19,11
"ENSG00000129055",24,47,37,58,47,14
"ENSG00000173786",34,38,49,25,15,15
"ENSG00000121417",5,2,2,11,5,5
"ENSG00000164219",15,25,19,25,17,11
"ENSG00000105618",53,79,42,66,41,16
"ENSG00000067955",18,22,33,24,9,4
"ENSG00000133027",7,8,19,18,15,3
"ENSG00000117408",36,30,51,47,21,30
"ENSG00000136068",14,11,26,28,15,13
"ENSG00000035928",22,35,48,34,18,20
"ENSG00000162980",39,39,16,32,27,49
"ENSG00000010322",17,19,27,29,20,27
"ENSG00000102054",101,160,102,182,87,88
"ENSG00000166199",20,31,56,38,18,25
"ENSG00000031691",7,15,32,11,7,6
"ENSG00000160953",16,32,35,42,16,19
"ENSG00000137522",26,24,46,42,17,17
"ENSG00000125434",34,27,76,4,2,3
"ENSG00000063438",12,12,27,60,46,33
"ENSG00000080819",29,36,94,47,19,47
"ENSG00000007520",27,94,16,34,15,11
"ENSG00000116791",74,119,123,143,78,57
"ENSG00000165195",6,6,22,7,4,2
"ENSG00000022840",69,80,87,135,76,61
"ENSG00000164039",21,29,21,33,13,17
"ENSG00000145882",3,4,5,5,3,1
"ENSG00000116809",10,23,15,30,12,6
"ENSG00000132313",62,55,20,128,48,22
"ENSG00000115902",19,34,19,64,43,57
"ENSG00000108100",32,49,33,72,46,31
"ENSG00000140320",11,13,46,16,11,10
"ENSG00000122958",86,64,53,93,72,48
"ENSG00000128463",52,52,80,51,26,22
"ENSG00000148429",8,10,26,48,26,27
"ENSG00000105723",90,93,70,115,63,35
"ENSG00000103051",18,40,36,52,20,22
"ENSG00000101247",17,15,43,19,4,10
"ENSG00000139192",19,18,40,50,22,26
"ENSG00000164346",116,199,144,284,189,129
"ENSG00000110987",10,11,1,11,4,9
"ENSG00000171097",5,8,10,12,4,10
"ENSG00000131732",22,26,77,63,32,29
"ENSG00000186141",33,43,42,37,15,22
"ENSG00000198001",6,9,9,22,12,17
"ENSG00000025293",11,19,46,16,6,7
"ENSG00000099308",6,6,9,6,3,4
"ENSG00000138050",11,10,14,11,11,3
"ENSG00000143198",88,87,82,180,65,47
"ENSG00000099800",92,158,30,91,38,5
"ENSG00000124535",22,41,94,47,21,20
"ENSG00000158805",12,15,16,14,6,10
"ENSG00000112851",19,20,35,41,28,14
"ENSG00000136052",6,8,43,7,17,4
"ENSG00000144554",13,22,33,7,3,6
"ENSG00000117616",24,22,79,49,28,26
"ENSG00000137764",6,17,27,18,9,14
"ENSG00000115207",31,57,47,58,29,26
"ENSG00000148399",13,18,25,14,11,14
"ENSG00000090661",30,37,60,27,12,17
"ENSG00000118564",11,20,27,34,12,21
"ENSG00000140464",16,24,12,25,9,6
"ENSG00000122140",50,38,50,20,17,6
"ENSG00000187535",4,3,24,9,3,1
"ENSG00000011198",15,9,27,32,10,20
"ENSG00000170037",20,22,31,30,11,11
"ENSG00000138802",27,30,33,53,31,25
"ENSG00000126246",19,18,4,9,5,3
"ENSG00000107175",80,70,39,88,61,25
"ENSG00000184840",100,266,245,265,270,145
"ENSG00000213672",8,13,14,9,2,4
"ENSG00000135617",8,18,6,28,15,2
"ENSG00000177302",11,14,28,25,13,18
"ENSG00000140829",50,40,39,54,32,19
"ENSG00000145916",13,35,16,26,14,17
"ENSG00000165684",23,15,21,16,11,13
"ENSG00000155438",99,157,78,169,83,77
"ENSG00000107362",14,7,1,9,14,9
"ENSG00000176225",12,17,40,9,4,15
"ENSG00000112039",4,13,22,10,3,10
"ENSG00000079739",31,34,52,31,25,14
"ENSG00000061987",9,11,27,15,11,13
"ENSG00000134352",19,18,19,48,44,20
"ENSG00000105556",7,13,25,17,6,9
"ENSG00000196459",6,6,14,6,3,6
"ENSG00000070413",6,14,12,17,10,11
"ENSG00000100461",27,34,31,54,28,22
"ENSG00000136122",9,18,12,14,9,19
"ENSG00000168016",3,3,14,6,2,13
"ENSG00000076248",15,58,22,16,9,6
"ENSG00000144867",86,100,20,84,33,43
"ENSG00000198876",38,72,59,41,38,36
"ENSG00000198604",50,51,43,66,25,26
"ENSG00000137288",17,29,46,63,17,31
"ENSG00000084623",205,349,340,375,158,190
"ENSG00000167721",46,53,21,91,36,53
"ENSG00000172775",24,53,40,48,25,44
"ENSG00000173715",4,6,60,7,6,9
"ENSG00000183780",3,5,22,2,2,4
"ENSG00000130338",3,4,15,5,4,3
"ENSG00000182117",182,402,177,146,122,208
"ENSG00000189079",6,8,50,16,4,10
"ENSG00000101255",16,20,4,16,14,4
"ENSG00000241878",28,22,56,56,32,17
"ENSG00000177576",42,48,76,83,46,34
"ENSG00000103121",15,33,25,32,11,21
"ENSG00000168522",93,111,49,47,21,18
"ENSG00000181220",7,8,8,13,5,6
"ENSG00000065833",11,22,38,99,81,104
"ENSG00000073282",1,6,14,4,3,7
"ENSG00000115165",162,239,283,224,213,138
"ENSG00000104897",126,106,19,100,80,15
"ENSG00000121741",27,25,38,35,29,19
"ENSG00000185627",177,204,159,229,131,129
"ENSG00000152056",4,11,7,9,6,6
"ENSG00000127870",17,25,11,34,20,41
"ENSG00000068001",6,20,8,10,5,2
"ENSG00000164032",355,918,337,545,186,143
"ENSG00000161328",3,4,1,7,2,1
"ENSG00000204856",17,40,40,24,2,21
"ENSG00000131263",4,5,28,12,11,7
"ENSG00000185947",36,30,15,32,21,21
"ENSG00000152193",17,12,16,14,13,10
"ENSG00000160785",13,10,23,25,18,6
"ENSG00000087842",24,32,71,52,31,61
"ENSG00000123992",62,68,80,108,46,35
"ENSG00000038274",85,112,48,119,58,52
"ENSG00000137720",23,63,17,11,7,9
"ENSG00000100429",18,17,6,16,6,3
"ENSG00000061676",13,12,45,25,7,14
"ENSG00000061918",35,17,49,185,130,30
"ENSG00000138029",76,120,94,159,83,91
"ENSG00000053900",17,26,40,40,18,12
"ENSG00000112984",6,15,18,13,2,9
"ENSG00000175224",27,32,47,40,29,18
"ENSG00000010256",134,119,89,185,73,49
"ENSG00000046651",37,23,29,35,22,16
"ENSG00000166685",16,16,8,31,9,14
"ENSG00000033867",5,5,13,4,2,2
"ENSG00000179094",16,10,6,10,6,7
"ENSG00000099622",68,80,78,172,73,30
"ENSG00000160058",24,23,50,32,30,11
"ENSG00000165689",22,27,55,42,28,27
"ENSG00000198873",24,20,45,35,16,6
"ENSG00000198715",13,19,63,29,22,13
"ENSG00000136521",79,140,96,100,49,61
"ENSG00000101265",19,22,19,18,14,9
"ENSG00000138592",23,20,36,28,21,16
"ENSG00000099942",27,19,25,41,36,30
"ENSG00000174428",8,7,24,9,4,4
"ENSG00000131351",10,19,13,28,5,16
"ENSG00000064651",16,15,23,58,9,12
"ENSG00000010030",1,1,20,14,2,6
"ENSG00000011021",14,8,5,13,9,38
"ENSG00000118308",27,75,121,78,47,41
"ENSG00000105793",15,37,23,19,12,14
"ENSG00000133226",43,43,34,65,38,24
"ENSG00000027847",8,9,35,28,14,11
"ENSG00000163898",15,6,23,18,5,12
"ENSG00000181789",92,105,79,135,92,66
"ENSG00000044459",2,2,41,5,2,4
"ENSG00000147955",16,30,1,18,2,6
"ENSG00000139637",61,61,47,43,28,16
